age,gender,education,marital_status,employment_status,years_employed,annual_income,credit_score,existing_debt,debt_to_income,num_credit_cards,num_dependents,has_property,approved
45,Female,Masters,Single,Employed,2.0,98548.6,670,6989.96,0.071,5,0,0,0
60,Male,Bachelors,Married,Unemployed,0.0,64574.12,517,13229.69,0.205,2,3,0,0
34,Female,Bachelors,Divorced,Self-Employed,14.7,45185.94,749,14.86,0.0,3,1,0,1
45,Male,Bachelors,Single,Retired,0.8,66359.19,692,671.69,0.01,1,3,1,1
42,Male,PhD,Single,Employed,8.0,110026.95,796,6577.86,0.06,3,0,1,1
50,Female,Masters,Married,Employed,1.4,78945.5,678,6326.54,0.08,4,0,0,1
40,Male,High School,Married,Self-Employed,2.6,20520.72,631,8292.82,0.404,2,1,0,0
41,Female,Bachelors,Divorced,Employed,0.0,69252.85,670,7369.55,0.106,0,2,0,0
64,Male,Bachelors,Single,Unemployed,0.0,37921.15,581,21.21,0.001,2,1,1,0
52,Female,Bachelors,Married,Retired,11.5,56097.65,541,0.0,0.0,0,1,1,1
66,Male,Bachelors,Married,Employed,2.7,77932.07,575,91.29,0.001,2,2,1,1
69,Female,Masters,Married,Employed,7.4,106381.51,639,11017.37,0.104,1,0,1,1
41,Male,Bachelors,Married,Employed,4.0,43776.25,567,13706.45,0.313,3,1,1,0
55,Female,PhD,Married,Unemployed,0.0,117767.34,805,7466.07,0.063,1,2,1,1
52,Male,High School,Single,Self-Employed,4.3,67905.75,595,12263.2,0.181,6,1,1,1
50,Female,Masters,Married,Employed,5.0,94285.02,707,4350.93,0.046,1,3,1,0
59,Male,Masters,Single,Employed,2.7,118328.18,736,5797.2,0.049,3,3,0,1
69,Female,Bachelors,Single,Employed,9.0,71356.75,772,13545.0,0.19,5,1,1,1
32,Male,Bachelors,Married,Self-Employed,17.0,85672.94,729,10791.27,0.126,1,0,1,1
61,Male,High School,Married,Employed,4.6,53395.43,636,9059.25,0.17,0,1,1,0
67,Male,Masters,Married,Employed,4.5,96816.38,826,7115.52,0.073,1,1,1,1
38,Male,Bachelors,Married,Self-Employed,5.9,88232.14,557,1050.78,0.012,1,0,1,1
41,Male,High School,Married,Employed,7.3,71178.56,575,8513.03,0.12,2,0,1,0
33,Female,Bachelors,Married,Employed,4.5,34760.29,662,9859.63,0.284,0,0,0,0
41,Female,Bachelors,Single,Employed,4.0,56723.65,661,21248.72,0.375,2,2,1,0
28,Male,High School,Divorced,Employed,6.4,73436.04,735,7526.35,0.102,1,1,0,0
66,Female,High School,Married,Employed,0.0,59962.72,669,5782.02,0.096,1,0,1,1
60,Male,Bachelors,Single,Retired,3.3,44011.42,680,9691.19,0.22,3,0,0,0
66,Male,Bachelors,Married,Unemployed,0.0,55153.0,742,16689.97,0.303,1,3,1,0
27,Female,Masters,Divorced,Unemployed,0.0,37926.1,656,10112.48,0.267,1,1,0,0
43,Female,Masters,Single,Retired,1.3,75729.57,724,6925.83,0.091,2,1,0,0
64,Female,Bachelors,Single,Employed,9.1,72429.18,593,3289.74,0.045,1,0,1,1
52,Male,Masters,Married,Employed,2.3,81705.0,603,3004.81,0.037,1,0,0,1
31,Female,Bachelors,Single,Employed,4.2,61421.76,735,12686.81,0.207,3,1,1,0
42,Male,Bachelors,Married,Unemployed,0.0,49621.16,660,6273.23,0.126,3,7,1,0
42,Male,High School,Married,Self-Employed,11.1,44514.54,662,20041.8,0.45,2,0,0,0
63,Male,Bachelors,Single,Employed,0.6,58522.36,591,8504.03,0.145,1,0,1,0
45,Female,Bachelors,Divorced,Employed,3.6,100777.33,638,10928.44,0.108,0,1,1,1
42,Female,High School,Married,Employed,9.9,18269.45,659,4675.02,0.256,2,0,1,0
48,Female,Bachelors,Divorced,Employed,9.9,33680.62,614,3065.64,0.091,1,2,1,0
49,Male,Masters,Married,Unemployed,0.0,75630.36,585,12582.89,0.166,2,2,1,0
33,Male,Bachelors,Married,Employed,8.6,40605.29,568,15173.83,0.374,3,0,0,0
38,Male,Bachelors,Married,Retired,0.3,8000.0,571,2037.4,0.255,6,0,0,0
22,Male,Masters,Married,Employed,7.2,100285.34,644,3590.2,0.036,0,0,0,1
49,Male,Masters,Single,Self-Employed,2.1,105201.39,652,4046.67,0.038,1,0,0,1
41,Female,High School,Divorced,Retired,0.9,8000.0,770,12059.83,1.507,2,0,0,0
35,Male,Bachelors,Single,Retired,6.2,9093.44,712,10170.46,1.118,1,3,1,0
47,Male,Bachelors,Married,Employed,2.4,40624.48,672,7404.4,0.182,1,0,1,0
51,Male,Bachelors,Single,Employed,16.1,51001.81,818,3320.62,0.065,5,1,0,1
35,Male,High School,Divorced,Employed,2.9,88278.26,658,17647.48,0.2,1,2,1,1
43,Male,Bachelors,Married,Employed,0.0,56405.06,695,13865.61,0.246,3,0,0,0
44,Female,Masters,Married,Self-Employed,1.5,96637.15,702,0.0,0.0,2,1,0,1
64,Female,Bachelors,Married,Retired,5.9,59435.35,697,13140.32,0.221,2,1,0,0
33,Female,PhD,Married,Employed,6.6,121448.42,618,6267.97,0.052,1,0,1,1
42,Male,Masters,Married,Employed,7.5,67480.38,631,4390.98,0.065,2,0,1,1
63,Male,Masters,Married,Employed,10.6,79796.12,591,12597.34,0.158,0,1,0,0
57,Male,High School,Married,Unemployed,0.0,25616.02,674,10105.98,0.395,0,1,1,0
53,Female,Masters,Single,Retired,10.8,70759.91,660,8533.98,0.121,2,1,0,1
23,Female,High School,Single,Employed,1.4,74317.68,492,2603.98,0.035,2,1,0,1
39,Male,Bachelors,Divorced,Employed,8.0,108568.32,725,14088.26,0.13,2,1,0,1
43,Male,Bachelors,Married,Self-Employed,14.6,57187.43,673,581.55,0.01,2,2,0,1
49,Male,Bachelors,Divorced,Self-Employed,2.0,67827.61,812,12644.77,0.186,0,2,1,1
50,Female,Masters,Single,Employed,1.8,97334.36,757,8538.28,0.088,2,2,1,1
59,Female,Masters,Married,Unemployed,0.0,72235.37,761,7785.68,0.108,2,1,0,0
64,Female,High School,Single,Retired,4.3,64301.76,555,4693.04,0.073,1,0,0,1
67,Male,Bachelors,Married,Employed,12.3,62842.78,757,8988.1,0.143,2,3,1,1
45,Male,Bachelors,Married,Employed,0.4,57051.24,635,0.0,0.0,3,2,0,0
57,Male,Bachelors,Married,Employed,3.5,92525.92,608,15407.86,0.167,5,1,1,0
67,Male,Masters,Single,Employed,10.9,86061.01,456,5582.0,0.065,5,1,1,1
28,Male,Bachelors,Single,Employed,9.1,75804.81,781,3861.35,0.051,3,1,0,1
62,Female,Masters,Married,Employed,3.5,78546.34,638,6819.23,0.087,1,2,0,0
36,Female,High School,Married,Employed,4.9,68541.95,648,5758.26,0.084,2,0,0,1
28,Male,Bachelors,Single,Employed,10.6,47698.46,677,15460.41,0.324,1,0,1,0
21,Female,Bachelors,Married,Employed,13.9,55834.52,820,0.0,0.0,3,1,0,1
64,Male,High School,Single,Employed,14.5,8000.0,608,7554.77,0.944,1,0,1,0
25,Male,Bachelors,Single,Self-Employed,12.9,52448.57,649,17496.47,0.334,2,1,1,0
23,Male,Masters,Married,Self-Employed,2.6,98631.59,761,8409.68,0.085,0,0,1,0
21,Male,Masters,Married,Employed,15.1,80928.33,640,9130.69,0.113,3,1,1,1
24,Male,Bachelors,Single,Employed,2.3,46521.63,573,7830.92,0.168,1,0,1,0
60,Male,Bachelors,Married,Unemployed,0.0,73589.29,464,4105.56,0.056,1,1,0,0
55,Male,High School,Single,Employed,6.6,52770.21,771,11241.09,0.213,1,0,1,0
52,Female,High School,Married,Retired,13.4,63875.01,678,6849.89,0.107,1,2,1,1
62,Male,Bachelors,Married,Employed,9.3,82133.76,715,8844.67,0.108,1,3,0,0
54,Male,High School,Divorced,Self-Employed,5.6,53764.04,608,11294.22,0.21,3,0,1,0
63,Male,Masters,Married,Employed,7.5,116700.1,744,10651.75,0.091,3,1,0,1
45,Female,Bachelors,Single,Self-Employed,8.7,57506.77,601,8581.22,0.149,3,2,1,0
30,Male,Masters,Married,Unemployed,0.0,38102.19,658,13391.37,0.351,1,1,1,0
41,Female,Bachelors,Married,Retired,4.5,76987.02,673,14070.09,0.183,0,0,0,0
66,Male,Masters,Single,Retired,2.3,72090.61,762,12708.41,0.176,4,1,1,1
59,Male,Bachelors,Single,Employed,6.6,92876.05,729,14331.81,0.154,1,0,0,0
47,Female,Bachelors,Single,Employed,5.4,82627.29,609,16134.56,0.195,4,2,0,0
47,Male,PhD,Married,Employed,6.0,127869.53,743,761.88,0.006,2,1,1,1
22,Male,Bachelors,Single,Employed,11.2,54769.58,619,24546.36,0.448,1,1,1,0
61,Male,High School,Married,Employed,4.8,46227.31,575,8938.92,0.193,4,1,0,0
68,Female,Bachelors,Married,Unemployed,0.0,41016.6,695,6541.41,0.159,4,3,1,0
33,Male,Masters,Married,Retired,6.9,56286.31,670,9011.52,0.16,4,0,0,0
29,Male,Masters,Married,Employed,19.1,48659.07,541,0.0,0.0,4,1,0,1
56,Female,Bachelors,Married,Employed,0.5,68268.75,612,9404.33,0.138,1,1,0,0
42,Male,Bachelors,Married,Employed,11.5,80821.51,732,3241.37,0.04,1,0,1,1
62,Female,PhD,Single,Self-Employed,4.5,81389.64,700,8435.85,0.104,4,2,0,0
46,Female,High School,Married,Employed,5.7,31726.63,679,8868.96,0.28,1,1,0,0
32,Male,Bachelors,Married,Retired,0.0,42281.04,812,4444.23,0.105,1,0,1,1
37,Male,High School,Single,Self-Employed,15.4,65690.9,747,0.0,0.0,1,1,0,1
34,Male,Bachelors,Married,Self-Employed,7.1,43486.19,636,9642.26,0.222,1,1,1,0
34,Female,Bachelors,Married,Employed,9.3,111705.56,644,7993.7,0.072,4,0,1,1
54,Female,High School,Married,Employed,0.0,24017.08,575,9154.08,0.381,2,0,0,0
40,Female,High School,Married,Retired,2.8,18585.85,592,5470.96,0.294,2,0,0,0
31,Female,Bachelors,Single,Self-Employed,8.1,87681.61,524,4058.49,0.046,0,3,1,0
36,Female,High School,Married,Retired,5.2,49350.64,540,6709.43,0.136,6,0,1,0
51,Male,High School,Married,Employed,8.2,67599.75,717,8834.91,0.131,2,1,1,1
26,Male,Masters,Married,Self-Employed,16.5,66291.29,796,12042.03,0.182,3,1,0,1
39,Female,Bachelors,Single,Employed,8.5,55086.79,657,3138.94,0.057,2,2,1,1
57,Male,Bachelors,Single,Self-Employed,3.8,47871.61,585,12746.91,0.266,2,2,1,0
24,Male,Masters,Single,Self-Employed,2.7,73596.14,355,11923.08,0.162,3,1,1,0
67,Female,High School,Divorced,Self-Employed,2.2,57654.93,807,11123.66,0.193,4,1,0,0
24,Male,Bachelors,Married,Self-Employed,3.9,47774.54,528,18981.53,0.397,1,0,1,0
40,Female,Bachelors,Divorced,Employed,4.1,30036.24,507,0.0,0.0,2,1,1,0
30,Female,Masters,Married,Retired,6.6,83384.39,639,19703.64,0.236,1,1,1,0
44,Male,Masters,Married,Retired,8.6,56396.68,649,4078.02,0.072,2,1,1,1
55,Female,Masters,Married,Employed,8.2,94961.74,673,9449.3,0.1,1,1,1,0
46,Male,Masters,Single,Retired,6.7,53817.13,574,8264.32,0.154,3,1,1,0
57,Male,High School,Married,Employed,7.0,60855.92,692,0.0,0.0,3,1,1,1
58,Male,High School,Married,Self-Employed,18.7,96523.78,626,11174.06,0.116,2,2,0,1
41,Male,Bachelors,Single,Employed,2.4,42134.27,601,13182.57,0.313,3,3,0,0
60,Male,High School,Single,Retired,5.8,14441.54,607,10533.24,0.729,2,1,1,0
59,Male,Bachelors,Married,Employed,0.0,46985.23,587,0.0,0.0,2,2,1,1
41,Male,Bachelors,Married,Employed,4.1,107083.59,565,559.0,0.005,1,3,0,1
30,Male,High School,Single,Employed,1.5,49638.48,542,3816.29,0.077,3,2,1,0
58,Female,Masters,Married,Employed,2.4,97749.55,574,15636.56,0.16,1,2,0,0
66,Female,High School,Married,Self-Employed,0.1,8000.0,670,8576.72,1.072,3,1,0,0
24,Male,Bachelors,Single,Employed,0.0,72489.18,697,0.0,0.0,0,3,1,1
65,Male,Bachelors,Single,Self-Employed,6.6,57783.8,629,20385.95,0.353,3,0,1,0
40,Male,Bachelors,Married,Retired,9.6,72772.2,641,17001.46,0.234,4,2,1,0
37,Male,Bachelors,Single,Unemployed,0.0,58175.22,759,1479.56,0.025,1,0,0,0
27,Female,High School,Married,Unemployed,0.0,21605.77,682,5544.32,0.257,0,2,0,0
24,Female,Bachelors,Married,Employed,6.6,96596.38,814,6282.07,0.065,1,0,1,1
49,Male,Masters,Married,Employed,8.3,113432.57,629,11138.94,0.098,3,2,1,0
34,Male,Masters,Divorced,Employed,9.4,110113.78,575,9193.27,0.083,4,0,0,0
23,Male,Bachelors,Married,Employed,0.9,80249.86,754,3912.21,0.049,2,0,1,1
44,Female,Bachelors,Single,Retired,3.0,39454.33,642,15866.61,0.402,0,1,1,0
57,Male,Bachelors,Married,Employed,0.5,69641.52,587,18463.87,0.265,4,0,1,0
36,Female,Masters,Single,Retired,2.3,51665.69,694,7703.3,0.149,3,1,0,0
24,Female,High School,Married,Employed,2.1,54426.1,588,4557.74,0.084,2,0,1,0
44,Male,Bachelors,Divorced,Unemployed,0.0,33107.41,703,17570.72,0.531,3,0,1,0
54,Female,Masters,Single,Employed,4.7,76606.4,707,0.0,0.0,1,2,0,1
50,Female,Bachelors,Divorced,Employed,6.6,107870.98,658,2633.86,0.024,1,2,0,1
38,Female,High School,Divorced,Self-Employed,1.8,56218.81,501,13876.19,0.247,1,4,1,0
39,Male,Bachelors,Divorced,Employed,5.3,56402.55,570,16349.26,0.29,2,0,1,1
51,Male,High School,Married,Self-Employed,1.5,27994.97,775,6082.84,0.217,3,4,1,0
39,Female,Bachelors,Married,Employed,0.0,63003.87,813,21681.79,0.344,2,1,1,0
69,Female,Bachelors,Single,Employed,8.7,79907.18,850,0.0,0.0,2,2,1,1
66,Female,Masters,Married,Retired,2.7,62734.11,692,14568.39,0.232,3,1,0,0
39,Female,Bachelors,Married,Employed,0.0,63920.75,558,8518.49,0.133,3,0,1,0
42,Female,High School,Single,Self-Employed,8.8,58511.32,774,5080.09,0.087,3,0,0,1
44,Female,High School,Married,Employed,4.7,57885.79,630,13266.65,0.229,4,0,0,0
65,Male,Masters,Single,Self-Employed,8.3,94105.67,610,5658.75,0.06,1,2,1,1
32,Male,High School,Married,Employed,8.1,64638.52,687,1477.79,0.023,1,2,0,1
50,Female,Bachelors,Divorced,Employed,0.5,63228.59,827,8692.69,0.137,2,0,0,1
58,Female,High School,Married,Employed,10.7,47228.12,639,7674.86,0.163,1,0,0,0
51,Female,Masters,Married,Employed,0.0,80016.41,666,3316.65,0.041,0,0,0,0
56,Male,Bachelors,Married,Employed,4.0,76205.41,525,4561.1,0.06,0,2,0,0
39,Female,Bachelors,Single,Self-Employed,3.7,87423.11,678,5521.74,0.063,3,0,1,1
68,Female,Bachelors,Single,Self-Employed,2.1,58262.53,714,0.0,0.0,0,2,1,1
65,Male,Masters,Married,Employed,12.1,76725.44,655,0.0,0.0,1,2,1,0
56,Male,Bachelors,Single,Employed,7.5,48730.91,648,13598.54,0.279,2,0,0,0
50,Male,Bachelors,Divorced,Employed,0.0,35094.91,662,0.0,0.0,2,4,0,0
69,Male,Masters,Divorced,Employed,0.0,55243.33,558,7893.18,0.143,2,2,0,0
53,Male,Masters,Single,Employed,16.8,59925.62,449,0.0,0.0,2,0,0,1
38,Male,Bachelors,Single,Employed,3.6,51684.63,641,17036.84,0.33,1,1,0,0
69,Male,PhD,Married,Retired,2.0,84197.64,646,6381.97,0.076,1,1,1,1
48,Female,High School,Married,Self-Employed,11.8,28573.22,690,14706.29,0.515,5,1,0,0
67,Female,Bachelors,Single,Employed,0.0,65353.67,850,20686.47,0.317,2,1,0,0
31,Female,Masters,Single,Employed,12.9,96756.82,790,267.06,0.003,2,1,1,1
65,Male,High School,Married,Self-Employed,2.0,33402.86,456,3915.44,0.117,4,1,1,0
53,Male,High School,Married,Employed,8.6,40162.41,850,13232.09,0.329,2,3,1,1
37,Female,Bachelors,Single,Self-Employed,3.6,38598.83,704,4202.6,0.109,0,0,1,0
26,Male,Bachelors,Married,Retired,0.0,25949.62,614,9742.21,0.375,1,4,0,0
24,Female,Bachelors,Divorced,Employed,6.9,92398.73,804,8615.46,0.093,1,3,0,1
40,Female,Bachelors,Single,Employed,10.7,75099.84,432,0.0,0.0,1,1,0,0
68,Male,Masters,Married,Self-Employed,0.0,122991.1,637,13662.02,0.111,0,3,0,0
67,Female,Bachelors,Divorced,Retired,0.2,30259.97,657,7177.13,0.237,3,0,1,0
47,Male,High School,Single,Employed,12.2,80168.46,671,835.84,0.01,2,2,0,0
35,Male,Masters,Single,Self-Employed,8.0,65423.54,793,17281.05,0.264,2,2,1,0
26,Female,High School,Married,Employed,8.3,39976.53,751,3782.71,0.095,2,0,0,1
67,Male,High School,Married,Employed,10.7,104446.22,738,3453.04,0.033,3,0,1,1
34,Female,High School,Married,Self-Employed,8.3,33298.88,616,0.0,0.0,1,1,1,1
31,Male,Bachelors,Single,Retired,6.7,76733.37,749,11570.24,0.151,6,0,1,1
59,Male,High School,Married,Self-Employed,11.6,49360.18,595,8254.9,0.167,2,3,1,0
29,Female,High School,Single,Self-Employed,4.0,28461.21,708,0.0,0.0,2,0,0,0
46,Female,Bachelors,Divorced,Employed,5.9,36386.01,577,9473.76,0.26,0,3,1,0
36,Male,High School,Married,Employed,10.1,52103.67,677,12965.22,0.249,3,0,0,1
25,Male,Bachelors,Married,Employed,2.2,42529.79,515,10772.81,0.253,1,1,0,0
30,Female,Masters,Single,Employed,13.1,74089.1,755,15948.26,0.215,2,1,1,1
23,Male,Masters,Divorced,Self-Employed,7.5,41909.51,605,4374.06,0.104,2,1,0,0
33,Female,High School,Single,Employed,0.3,57088.25,530,18606.33,0.326,1,1,1,0
63,Female,High School,Single,Self-Employed,5.0,19151.1,547,8021.86,0.419,1,0,1,0
69,Female,PhD,Single,Unemployed,0.0,73798.29,634,12802.97,0.173,4,1,0,0
50,Female,High School,Divorced,Employed,6.4,22324.13,554,15665.75,0.702,4,0,1,0
65,Male,Masters,Married,Employed,4.1,104517.58,742,23897.61,0.229,5,0,1,1
26,Female,High School,Divorced,Self-Employed,1.7,8000.0,604,1513.0,0.189,5,0,1,0
37,Female,Masters,Single,Retired,0.0,54341.1,736,3563.42,0.066,0,3,0,0
65,Male,Bachelors,Married,Self-Employed,2.0,76188.16,637,9139.17,0.12,2,0,0,0
39,Female,Bachelors,Married,Employed,5.1,72177.71,725,5774.84,0.08,1,1,1,1
62,Male,Bachelors,Married,Employed,4.1,40063.39,645,3189.29,0.08,2,1,0,0
55,Male,Bachelors,Married,Employed,0.0,30205.09,616,0.0,0.0,3,3,1,0
66,Male,Bachelors,Married,Employed,6.1,80627.83,571,8755.24,0.109,2,1,0,0
46,Female,Bachelors,Divorced,Unemployed,0.0,42526.56,652,12772.9,0.3,4,2,0,0
25,Male,Bachelors,Married,Unemployed,0.0,23565.64,702,10113.53,0.429,1,4,1,0
49,Female,High School,Divorced,Employed,11.3,66355.94,596,0.0,0.0,1,1,0,1
57,Female,High School,Married,Employed,4.7,38745.96,643,0.0,0.0,1,1,0,0
40,Male,Bachelors,Divorced,Employed,13.9,51852.37,601,8367.24,0.161,4,3,0,0
69,Male,High School,Married,Retired,5.3,12666.43,805,6566.91,0.518,2,4,0,0
41,Female,Bachelors,Married,Employed,0.0,49810.85,677,6092.96,0.122,2,2,1,0
30,Male,High School,Single,Self-Employed,11.9,34090.01,650,6334.46,0.186,4,2,1,1
25,Female,Bachelors,Married,Employed,14.1,71566.14,617,5010.98,0.07,3,1,1,1
56,Male,High School,Single,Self-Employed,11.0,81012.72,745,8892.95,0.11,1,2,1,1
26,Male,Bachelors,Single,Employed,2.2,37065.41,643,14607.35,0.394,0,1,1,0
46,Female,High School,Married,Employed,0.0,43179.87,640,2394.77,0.055,3,1,1,0
24,Male,High School,Married,Self-Employed,4.2,46718.94,641,10717.1,0.229,1,0,0,0
59,Male,High School,Married,Employed,18.4,59291.25,555,8496.15,0.143,4,0,1,1
59,Male,PhD,Married,Employed,0.1,114766.46,817,0.0,0.0,0,1,1,1
55,Male,High School,Married,Employed,10.1,46812.76,731,4066.12,0.087,3,0,0,1
21,Male,Bachelors,Married,Employed,5.5,52258.26,651,8060.63,0.154,2,0,1,0
44,Female,High School,Married,Employed,10.7,61561.41,646,20986.36,0.341,3,0,1,0
56,Male,High School,Married,Self-Employed,0.0,17198.05,554,3648.91,0.212,1,0,1,0
26,Male,Bachelors,Married,Retired,4.8,8000.0,496,4338.48,0.542,3,0,1,0
61,Female,Bachelors,Single,Employed,1.5,116807.49,604,10478.94,0.09,2,0,1,1
66,Male,PhD,Married,Employed,1.8,78842.44,767,7320.35,0.093,2,0,1,1
64,Male,Masters,Single,Employed,9.7,71725.49,626,429.83,0.006,1,0,0,0
51,Female,Masters,Divorced,Employed,0.4,90876.32,767,0.0,0.0,1,0,1,1
40,Female,Bachelors,Married,Employed,7.4,71939.89,658,0.0,0.0,2,2,1,1
44,Female,Bachelors,Married,Self-Employed,6.3,82704.77,588,13100.15,0.158,0,1,1,0
45,Female,Bachelors,Single,Employed,1.2,83752.59,600,1817.26,0.022,1,2,0,0
56,Male,Masters,Married,Employed,2.3,51150.91,672,22219.43,0.434,1,0,0,0
41,Female,Bachelors,Married,Unemployed,0.0,70385.61,514,4831.2,0.069,2,1,0,0
50,Male,Bachelors,Single,Retired,5.9,55214.2,583,12628.85,0.229,3,1,1,1
44,Male,High School,Married,Retired,6.2,37560.31,602,1029.5,0.027,1,1,0,0
64,Male,High School,Married,Self-Employed,4.8,58450.36,728,9139.41,0.156,1,2,1,1
62,Male,Masters,Single,Retired,4.5,15354.21,658,16480.96,1.073,1,0,1,0
50,Male,Bachelors,Single,Employed,5.9,60801.54,672,5901.08,0.097,2,3,0,1
42,Female,Bachelors,Single,Employed,13.2,45668.49,689,1486.44,0.033,2,1,1,1
48,Male,High School,Single,Employed,8.6,27787.73,731,5766.2,0.208,1,2,1,1
27,Male,Masters,Single,Self-Employed,5.3,70242.45,664,6702.65,0.095,5,2,0,0
55,Male,High School,Single,Retired,0.6,46509.04,555,2085.89,0.045,2,0,1,0
48,Male,Masters,Married,Employed,3.9,85743.87,684,17917.74,0.209,2,1,0,0
34,Female,High School,Divorced,Self-Employed,1.4,58749.49,578,8112.52,0.138,4,1,1,0
30,Male,Masters,Single,Self-Employed,2.0,71073.34,474,15681.43,0.221,1,0,1,0
36,Male,Bachelors,Single,Retired,0.0,52525.96,668,14446.29,0.275,4,2,0,0
36,Male,High School,Single,Self-Employed,5.9,46019.01,694,18207.22,0.396,0,2,1,0
51,Female,Bachelors,Single,Retired,16.3,63982.47,688,445.56,0.007,4,1,0,1
62,Male,Bachelors,Married,Employed,7.0,78913.19,709,11867.3,0.15,2,1,1,1
45,Male,High School,Married,Employed,9.6,53196.35,751,4977.02,0.094,1,1,0,0
33,Male,Masters,Single,Employed,10.8,63974.13,569,7147.6,0.112,3,2,0,0
26,Male,Bachelors,Single,Employed,4.6,70459.8,625,1514.56,0.021,1,1,0,1
64,Male,Bachelors,Married,Employed,4.9,69849.05,544,21950.41,0.314,1,1,1,0
29,Female,High School,Married,Self-Employed,0.0,52386.68,691,3588.94,0.069,1,2,1,0
65,Female,Bachelors,Married,Self-Employed,7.0,55482.74,763,11916.77,0.215,0,2,1,0
56,Female,Masters,Divorced,Self-Employed,6.3,66909.16,609,286.15,0.004,2,0,1,1
63,Male,Bachelors,Married,Employed,1.7,71447.41,725,6473.25,0.091,2,0,0,0
40,Male,PhD,Single,Employed,11.7,77846.11,594,14363.57,0.185,0,1,1,0
38,Male,Masters,Single,Employed,2.1,74964.59,720,10084.06,0.135,2,0,0,1
63,Female,High School,Married,Employed,20.2,61737.36,454,2350.07,0.038,0,1,0,0
41,Female,High School,Divorced,Employed,8.0,58829.76,791,3709.42,0.063,4,3,0,1
24,Female,Masters,Divorced,Employed,5.9,56854.65,555,8976.77,0.158,3,1,0,0
53,Male,Bachelors,Single,Employed,15.7,70970.49,675,7896.27,0.111,2,0,0,1
47,Male,High School,Single,Self-Employed,0.0,90637.63,796,121.96,0.001,2,2,0,1
27,Male,High School,Divorced,Employed,4.6,63511.91,551,5713.75,0.09,1,0,0,0
26,Female,Bachelors,Single,Retired,3.8,39508.24,803,7124.4,0.18,2,1,1,0
35,Female,Masters,Single,Employed,5.1,106149.89,850,11410.4,0.107,0,1,0,1
38,Female,High School,Single,Retired,7.1,73983.76,724,14078.34,0.19,1,0,1,1
52,Male,High School,Married,Employed,4.9,67267.13,660,12026.85,0.179,1,0,0,0
31,Male,Masters,Married,Employed,13.0,45368.86,631,10037.22,0.221,2,0,1,1
40,Female,Masters,Single,Employed,8.2,92336.26,722,10175.93,0.11,2,0,0,0
44,Female,Bachelors,Married,Unemployed,0.0,71975.75,728,10862.3,0.151,2,0,1,0
35,Male,Masters,Married,Employed,8.3,38721.23,463,13740.66,0.355,5,1,1,0
68,Male,Bachelors,Divorced,Employed,0.0,83742.31,641,18151.37,0.217,0,1,1,0
27,Male,Masters,Single,Unemployed,0.0,55937.57,600,2164.24,0.039,3,1,0,0
41,Male,Bachelors,Married,Employed,7.2,91308.77,605,5310.7,0.058,1,0,0,0
62,Male,High School,Single,Employed,0.4,48576.88,585,14063.16,0.289,1,1,1,0
46,Female,Bachelors,Single,Employed,10.4,71864.51,544,2029.69,0.028,0,1,0,0
64,Male,Bachelors,Single,Self-Employed,0.0,72199.85,800,226.7,0.003,2,1,1,1
34,Male,PhD,Married,Employed,18.6,109282.21,626,4150.03,0.038,0,1,1,1
57,Male,Bachelors,Married,Employed,5.8,73942.08,648,8441.15,0.114,4,1,0,0
41,Female,Masters,Single,Employed,1.7,62018.06,627,5129.64,0.083,1,1,0,0
38,Female,Masters,Married,Employed,9.1,74737.51,612,10217.23,0.137,2,2,1,0
25,Male,High School,Married,Self-Employed,9.1,49868.39,687,6294.62,0.126,4,0,1,1
23,Female,Masters,Single,Employed,16.2,104607.15,649,5928.99,0.057,2,3,1,1
43,Female,Bachelors,Single,Employed,14.9,74686.51,716,0.0,0.0,1,1,1,1
46,Male,Masters,Single,Employed,0.0,66848.19,799,11592.68,0.173,2,1,0,0
57,Male,Bachelors,Married,Employed,4.6,46606.09,549,11671.53,0.25,0,0,1,0
44,Female,Bachelors,Married,Employed,1.5,78094.94,693,6878.0,0.088,0,2,0,0
69,Female,Bachelors,Single,Employed,9.7,55503.52,679,8893.98,0.16,3,2,1,1
39,Female,High School,Single,Employed,13.1,65063.88,551,8881.32,0.136,1,1,0,0
45,Female,High School,Single,Retired,0.0,28884.28,697,14308.2,0.495,1,2,1,0
